web-scraper-order,headline,headline-href,head,date
1545835901-905,Rap for blood banks over negligence with HIV+ donors,https://timesofindia.indiatimes.com/city/mumbai/rap-for-blood-banks-over-negligence-with-hiv-donors/articleshow/61013394.cms,Rap for blood banks over negligence with HIV+ donors,"Oct 10, 2017, 03:19 IST"
1545835825-892,Indian doctor new WHO deputy director-general,https://timesofindia.indiatimes.com/india/indian-doctor-new-who-deputy-director-general/articleshow/60931744.cms,Indian doctor new WHO deputy director-general,"Oct 4, 2017, 01:16 IST"
1545835898-903,Social media shortfilms aim to make coming out easier,https://timesofindia.indiatimes.com/city/lucknow/social-media-shortfilms-aim-to-make-coming-out-easier/articleshow/60998687.cms,Social media shortfilms aim to make coming out easier,"Oct 9, 2017, 07:08 IST"
1545835837-893,AIDS patient hangs herself on Osmania hospital premises,https://timesofindia.indiatimes.com/city/hyderabad/aids-patient-hangs-herself-on-osmania-hospital-premises/articleshow/60964697.cms,AIDS patient hangs herself on Osmania hospital premises,"Oct 6, 2017, 07:08 IST"
1545835788-889,Hospitals offering endoscopy follow protocol,https://timesofindia.indiatimes.com/city/kochi/hospitals-offering-endoscopy-follow-protocol/articleshow/60853924.cms,Hospitals offering endoscopy follow protocol,"Sep 27, 2017, 14:12 IST"
1545835821-891,State prison dept to give driving lessons to convicts,https://timesofindia.indiatimes.com/city/chennai/state-prison-dept-to-give-driving-lessons-to-convicts/articleshow/60896587.cms,State prison dept to give driving lessons to convicts,"Sep 30, 2017, 23:46 IST"
1545835842-894,IMA blood bank moots common use of NAT,https://timesofindia.indiatimes.com/city/kochi/ima-blood-bank-moots-common-use-of-nat/articleshow/60988242.cms,IMA blood bank moots common use of NAT,"Oct 8, 2017, 07:06 IST"
1545835801-890,WHO team to inspect blood banks in Kerala,https://timesofindia.indiatimes.com/city/thiruvananthapuram/who-team-to-inspect-blood-banks-in-kerala/articleshow/60864604.cms,WHO team to inspect blood banks in Kerala,"Sep 28, 2017, 08:47 IST"
1545836472-920,HIV infection: Girl’s mother seeks central-govt probe,https://timesofindia.indiatimes.com/city/kochi/hiv-infection-girls-mother-seeks-central-govt-probe/articleshow/60800669.cms,HIV infection: Girl’s mother seeks central-govt probe,"TNN | Sep 22, 2017, 23:38 IST"
1545836477-922,Sahil Salathia: This is not an industry where you can apply for a sick leave and relax,https://timesofindia.indiatimes.com/tv/news/hindi/sahil-salathia-this-is-not-an-industry-where-you-can-apply-for-a-sick-leave-and-relax/articleshow/60828453.cms,Sahil Salathia: This is not an industry where you can apply for a sick leave and relax,"TIMESOFINDIA.COM | Sep 25, 2017, 20:43 IST"
1545836467-918,Man jabbed syringe with HIV+ mother's blood into his wife,https://timesofindia.indiatimes.com/city/mumbai/man-jabbed-syringe-with-hiv-moms-blood-into-his-wife/articleshow/60754379.cms,Man jabbed syringe with HIV+ mother's blood into his wife,"| TNN | Sep 20, 2017, 09:26 IST"
1545836474-921,‘I’m a woman who needs help when stalked or teased’,https://timesofindia.indiatimes.com/city/delhi/im-a-woman-who-needs-help-when-stalked-or-teased/articleshow/60800970.cms,‘I’m a woman who needs help when stalked or teased’,"| TNN | Sep 23, 2017, 00:38 IST"
1545836451-914,Understanding the `window period',https://timesofindia.indiatimes.com/city/thiruvananthapuram/understanding-the-window-period/articleshow/60718173.cms,Understanding the `window period',"| TNN | Sep 17, 2017, 12:05 IST"
1545836465-917,"After UP, Punjab recorded highest jail inmate deaths in India: NCRB",https://timesofindia.indiatimes.com/city/chandigarh/after-up-punjab-recorded-highest-jail-inmate-deaths-in-india-ncrb/articleshow/60740476.cms,"After UP, Punjab recorded highest jail inmate deaths in India: NCRB","| TNN | Sep 19, 2017, 06:54 IST"
1545836470-919,HIV during blood transfusion: Kid's mother seeks probe by central govt,https://timesofindia.indiatimes.com/city/kochi/hiv-during-blood-transfusion-kids-mother-seeks-probe-by-central-govt/articleshow/60798125.cms,HIV during blood transfusion: Kid's mother seeks probe by central govt,"| TNN | Sep 23, 2017, 11:11 IST"
1545836463-916,AIDS society gives `clean chit' to Regional Cancer Centre,https://timesofindia.indiatimes.com/city/kochi/aids-society-gives-clean-chit-to-regional-cancer-centre/articleshow/60740260.cms,AIDS society gives `clean chit' to Regional Cancer Centre,"TNN | Sep 19, 2017, 06:16 IST"
1545836461-915,RCC not equipped to detect HIV during window period,https://timesofindia.indiatimes.com/city/thiruvananthapuram/rcc-not-equipped-to-detect-hiv-during-window-period/articleshow/60737975.cms,RCC not equipped to detect HIV during window period,"TNN | Sep 18, 2017, 23:19 IST"
1545836449-913,Hi-tech tests can cut blood transfusion risk,https://timesofindia.indiatimes.com/city/kochi/hi-tech-tests-can-cut-blood-transfusion-risk/articleshow/60718138.cms,Hi-tech tests can cut blood transfusion risk,"| TNN | Sep 17, 2017, 12:02 IST"
1545836637-944,HIV infection for kid at RCC: Police to track blood donors,https://timesofindia.indiatimes.com/city/thiruvananthapuram/hiv-infection-for-kid-at-rcc-police-to-track-blood-donors/articleshow/60704331.cms,HIV infection for kid at RCC: Police to track blood donors,"Sep 16, 2017, 15:16 IST"
1545836633-942,Housewives of Pilibhit hosp staff seek CM intervention to get rid of bio dump,https://timesofindia.indiatimes.com/city/bareilly/housewives-of-pilibhit-hosp-staff-seek-cm-intervention-to-get-rid-of-bio-dump/articleshow/60502298.cms,Housewives of Pilibhit hosp staff seek CM intervention to get rid of bio dump,"Sep 13, 2017, 23:04 IST"
1545836614-938,Having a bank account can change a woman's life: Gates report,https://timesofindia.indiatimes.com/india/having-a-bank-ac-can-change-a-womans-life-gates-report/articleshow/60488669.cms,Having a bank account can change a woman's life: Gates report,"Sep 13, 2017, 08:18 IST"
1545836608-936,«Previous,https://timesofindia.indiatimes.com/searchresult.cms?maxRow=&kdaterange=1500&article=2&searchtype=2&section=&searchfield=&query=hiv&pagenumber=75&startdate=2001-01-01&enddate=2001-12-25&date1mm=01&date1dd=01&date1yyyy=2001&date2mm=12&date2dd=25&date2yyyy=2001,,null
1545836619-940,3.3 million kids can die by 2030 if funding falls: Gates report,https://timesofindia.indiatimes.com/india/3-3-million-kids-can-die-by-2030-if-funding-falls-gates-report/articleshow/60494167.cms,3.3 million kids can die by 2030 if funding falls: Gates report,"Sep 13, 2017, 14:33 IST"
1545836616-939,70% more HIV deaths in Tamil Nadu in last three years,https://timesofindia.indiatimes.com/city/chennai/70-more-hiv-deaths-in-tamil-nadu-in-last-three-years/articleshow/60488864.cms,70% more HIV deaths in Tamil Nadu in last three years,"Sep 13, 2017, 07:39 IST"
1545836612-937,"Job or pension, widows of HIV men get a raw deal",https://timesofindia.indiatimes.com/city/chennai/job-or-pension-widows-of-hiv-men-get-a-raw-deal/articleshow/60484988.cms,"Job or pension, widows of HIV men get a raw deal","Sep 13, 2017, 11:42 IST"
1545836635-943,Row brews as 9-year-old tests HIV +ve after transfusion,https://timesofindia.indiatimes.com/city/thiruvananthapuram/row-brews-as-9-yr-old-tests-hiv-ve-after-blood-transfusion-at-rcc/articleshow/60503451.cms,Row brews as 9-year-old tests HIV +ve after transfusion,"Sep 15, 2017, 10:41 IST"
1545836650-945,"Beware of unhygienic beauty parlours, dentists’ chambers",https://timesofindia.indiatimes.com/city/bengaluru/beware-of-unhygienic-beauty-parlours-dentists-chambers/articleshow/60704451.cms,"Beware of unhygienic beauty parlours, dentists’ chambers","Sep 16, 2017, 17:25 IST"
1545836652-946,"Girl contracts HIV after transfusion, probe ordered",https://timesofindia.indiatimes.com/city/thiruvananthapuram/girl-contracts-hiv-after-transfusion-probe-ordered/articleshow/60706554.cms,"Girl contracts HIV after transfusion, probe ordered","Sep 16, 2017, 08:34 IST"
1545836621-941,Dutch experts to study superbugs in India,https://timesofindia.indiatimes.com/home/science/dutch-experts-to-study-superbugs-in-india/articleshow/60498520.cms,Dutch experts to study superbugs in India,"Sep 13, 2017, 18:48 IST"
1545836813-971,City resident duped of Rs 29 lakh by Facebook friend and gang,https://timesofindia.indiatimes.com/city/chandigarh/city-resident-duped-of-rs-29-lakh-by-facebook-friend-and-gang/articleshow/60415771.cms,City resident duped of Rs 29 lakh by Facebook friend and gang,"Sep 9, 2017, 01:22 IST"
1545836828-974,"Now, Raj dept wants HIV patients to submit Aadhaar",https://timesofindia.indiatimes.com/city/jaipur/now-raj-dept-wants-hiv-patients-to-submit-aadhaar/articleshow/60454478.cms,"Now, Raj dept wants HIV patients to submit Aadhaar","Sep 11, 2017, 00:30 IST"
1545836823-972,"15,000 health activists hit the streets hoping for better salary",https://timesofindia.indiatimes.com/city/bengaluru/15000-health-activists-hit-the-streets-hoping-for-better-salary/articleshow/60415347.cms,"15,000 health activists hit the streets hoping for better salary","Sep 8, 2017, 08:56 IST"
1545836840-977,"‘After UP breach, it’s time Aadhaar database went through audit’",https://timesofindia.indiatimes.com/city/delhi/after-up-breach-its-time-aadhaar-database-went-through-audit/articleshow/60476566.cms,"‘After UP breach, it’s time Aadhaar database went through audit’","Sep 12, 2017, 13:49 IST"
1545836802-969,BRICS Leaders Xiamen Declaration: Full text,https://timesofindia.indiatimes.com/india/brics-leaders-xiamen-declaration-full-text/articleshow/60359120.cms,BRICS Leaders Xiamen Declaration: Full text,null
1545836832-976,Centre to roll out action plan by October to curb hepatitis,https://timesofindia.indiatimes.com/india/centre-to-roll-out-action-plan-by-october-to-curb-hepatitis/articleshow/60471346.cms,Centre to roll out action plan by October to curb hepatitis,"Sep 12, 2017, 06:01 IST"
1545836825-973,"Dengue, swine flu deaths hit eye donation",https://timesofindia.indiatimes.com/city/jaipur/dengue-swine-flu-deaths-hit-eye-donation/articleshow/60418966.cms,"Dengue, swine flu deaths hit eye donation",null
1545836830-975,Health experts focus on NE’s need for better hepatitis care,https://timesofindia.indiatimes.com/city/kolkata/health-experts-focus-on-nes-need-for-better-hepatitis-care/articleshow/60454812.cms,Health experts focus on NE’s need for better hepatitis care,"Sep 11, 2017, 06:25 IST"
1545836805-970,"From malnutrition in India to treating injured in Yemen, this Vijayawada doctor has seen it all",https://timesofindia.indiatimes.com/city/vijayawada/from-malnutrition-in-india-to-treating-injured-in-yemen-this-vijayawada-doctor-has-seen-it-all/articleshow/60361146.cms,"From malnutrition in India to treating injured in Yemen, this Vijayawada doctor has seen it all","Sep 4, 2017, 15:23 IST"
1545836842-978,"TB kills most HIV-positive people, but Tamil Nadu has no clear count",https://timesofindia.indiatimes.com/city/chennai/rise-in-death-of-people-living-with-hiv-shows-rti-data/articleshow/60484956.cms,"TB kills most HIV-positive people, but Tamil Nadu has no clear count","Sep 13, 2017, 08:59 IST"
1545837021-1002,Poultry waste too raising antibiotics resistance,https://timesofindia.indiatimes.com/india/poultry-waste-too-raising-antibiotics-resistance/articleshow/60332485.cms,Poultry waste too raising antibiotics resistance,"Sep 2, 2017, 06:01 IST"
1545836995-997,Land recovered from sharks to be used as election sop,https://timesofindia.indiatimes.com/city/bengaluru/land-recovered-from-sharks-to-be-used-as-election-sop/articleshow/60268092.cms,Land recovered from sharks to be used as election sop,"Aug 29, 2017, 06:09 IST"
1545836983-995,Humanity blurs boundaries of confidentiality in healthcare,https://timesofindia.indiatimes.com/city/chennai/humanity-blurs-boundaries-of-confidentiality-in-healthcare/articleshow/60250053.cms,Humanity blurs boundaries of confidentiality in healthcare,"Aug 28, 2017, 00:15 IST"
1545837009-1000,Marriage portal for HIV+ people,https://timesofindia.indiatimes.com/city/ahmedabad/marriage-portal-for-hiv-people/articleshow/60283207.cms,Marriage portal for HIV+ people,"Aug 30, 2017, 06:41 IST"
1545837007-999,Chandigarh becomes 1st UT to have transgender board,https://timesofindia.indiatimes.com/city/chandigarh/chandigarh-becomes-1st-ut-to-have-transgender-board/articleshow/60278866.cms,Chandigarh becomes 1st UT to have transgender board,"Aug 29, 2017, 19:09 IST"
1545836971-993,'Karuthal' for child vulnerability mapping in Kerala,https://timesofindia.indiatimes.com/city/thiruvananthapuram/karuthal-for-child-vulnerability-mapping-in-kerala/articleshow/60167956.cms,'Karuthal' for child vulnerability mapping in Kerala,"Aug 22, 2017, 07:53 IST"
1545837004-998,Indian-American helps with life saving medication during Harvey storm,https://timesofindia.indiatimes.com/nri/us-canada-news/indian-american-helps-with-life-saving-medication-during-harvey-storm/articleshow/60268652.cms,Indian-American helps with life saving medication during Harvey storm,"Aug 29, 2017, 06:55 IST"
1545837019-1001,Patient dies in queue at Noida district hospital,https://timesofindia.indiatimes.com/city/noida/patient-dies-in-queue-at-noida-district-hospital/articleshow/60316088.cms,Patient dies in queue at Noida district hospital,"Sep 1, 2017, 04:45 IST"
1545836974-994,Most new HIV infections detected in 2016-17 were from Maharashtra,https://timesofindia.indiatimes.com/city/mumbai/most-new-hiv-infections-detected-in-2016-17-were-from-maha/articleshow/60181815.cms,Most new HIV infections detected in 2016-17 were from Maharashtra,"Aug 23, 2017, 07:14 IST"
1545836986-996,"Gurugram hosts transqueen beauty pageant, Kolkata transwoman declared winner",https://timesofindia.indiatimes.com/city/gurgaon/gurugram-hosts-transqueen-beauty-pageant-kolkata-transwoman-declared-winner/articleshow/60267236.cms,"Gurugram hosts transqueen beauty pageant, Kolkata transwoman declared winner","Aug 29, 2017, 01:46 IST"
1545837151-1011,Doctor’s bid to inject hospital chief with HIV blood foiled,https://timesofindia.indiatimes.com/city/vijayawada/doctors-bid-to-inject-hospital-chief-with-hiv-blood-foiled/articleshow/60124126.cms,Doctor’s bid to inject hospital chief with HIV blood foiled,"Aug 18, 2017, 22:21 IST"
1545837133-1008,Supreme Court directs Bihar govt to pay Rs 10 Lakh to pregnant rape survivor,https://timesofindia.indiatimes.com/india/supreme-court-directs-bihar-govt-to-pay-rs-10-lakh-to-pregnant-rape-survivor/articleshow/60106630.cms,Supreme Court directs Bihar govt to pay Rs 10 Lakh to pregnant rape survivor,"Aug 17, 2017, 20:54 IST"
1545837140-1009,"State records 414 H1N1 deaths, 50% of India's toll",https://timesofindia.indiatimes.com/city/mumbai/state-records-414-h1n1-deaths-50-of-indias-toll/articleshow/60111999.cms,"State records 414 H1N1 deaths, 50% of India's toll","Aug 18, 2017, 06:58 IST"
1545837130-1007,Pay Rs 10 lakh compensation to destitute rape victim: SC to Bihar,https://timesofindia.indiatimes.com/india/pay-rs-10-lakh-compensation-to-destitute-rape-victim-sc-to-bihar/articleshow/60100302.cms,Pay Rs 10 lakh compensation to destitute rape victim: SC to Bihar,null
